epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.004090023227035999,0.5964353084564209,0.009869974106550217,0.25915807485580444,0.9604207277297974,0.19705229997634888,0.4604194760322571,0.4577104151248932,0.0010000000474974513,0.9596182107925415,0.017608871683478355,0.776892900466919,0.08375736325979233,0.47880810499191284,0.9878621101379395,0.25898221135139465,0.7782785892486572,0.7865617871284485,0.8183267116546631
1,0.04179060831665993,0.7492339015007019,0.24376364052295685,0.7304654121398926,0.9897317886352539,0.32290828227996826,0.7472513914108276,0.7833481431007385,0.0010000000474974513,0.749506950378418,0.06369912624359131,0.7655748724937439,0.37790369987487793,0.6413546204566956,0.9916030168533325,0.3707030415534973,0.764980673789978,0.7777414321899414,0.71185302734375
2,0.08530460298061371,0.7635332345962524,0.34294000267982483,0.7845339775085449,0.9907601475715637,0.3590482175350189,0.7714091539382935,0.8071823716163635,0.0010000000474974513,0.7104222178459167,0.08213439583778381,0.7734637260437012,0.43937957286834717,0.6567513346672058,0.9938918948173523,0.38620948791503906,0.7872541546821594,0.8007004261016846,0.6917092800140381
3,0.11745593696832657,0.7682514190673828,0.4615403711795807,0.787818968296051,0.9924812912940979,0.38638731837272644,0.7763466238975525,0.8067237734794617,0.0010000000474974513,0.6741139888763428,0.15647655725479126,0.8238969445228577,0.5654853582382202,0.6381530165672302,0.9925025105476379,0.4084966778755188,0.8296300768852234,0.837348222732544,0.6559492349624634
4,0.2431516796350479,0.7836195826530457,0.45113512873649597,0.8075644969940186,0.9926249980926514,0.4052770733833313,0.7898556590080261,0.8240198493003845,0.0010000000474974513,0.6559897661209106,0.13121439516544342,0.83021479845047,0.4546509087085724,0.6442611813545227,0.9939477443695068,0.406979501247406,0.8374021649360657,0.8425143957138062,0.6554689407348633
5,0.19940774142742157,0.7780713438987732,0.5499844551086426,0.8185124397277832,0.9927316308021545,0.4217303693294525,0.784960925579071,0.8152512907981873,0.0010000000474974513,0.6380653977394104,0.1929294764995575,0.780016303062439,0.42249828577041626,0.6748372912406921,0.9923850297927856,0.42229366302490234,0.7893988490104675,0.7985512018203735,0.6477609276771545
6,0.08592171967029572,0.7611920237541199,0.4368809759616852,0.8201652765274048,0.9922773241996765,0.4570208787918091,0.7634504437446594,0.7916906476020813,0.0010000000474974513,0.6110882759094238,2.1375573851400986e-05,0.7718731760978699,0.6944773197174072,0.5963098406791687,0.9935120940208435,0.540902853012085,0.7890174388885498,0.7933725714683533,0.5425782799720764
7,2.0106190277147107e-05,0.8174055814743042,0.5942360162734985,0.8198492527008057,0.9937067627906799,0.540682852268219,0.8265449404716492,0.8528813719749451,0.0010000000474974513,0.5292558073997498,2.7975200282526202e-05,0.8472134470939636,0.4125118553638458,0.7521160244941711,0.9935441613197327,0.5362643003463745,0.8470199704170227,0.8598423004150391,0.5322480797767639
8,3.608361294027418e-05,0.8300080895423889,0.5459750890731812,0.8558140397071838,0.9938335418701172,0.5426764488220215,0.8365201950073242,0.8657013773918152,0.0010000000474974513,0.5248674154281616,2.3209513528854586e-05,0.840938150882721,0.6391029953956604,0.6213517189025879,0.9926353693008423,0.5743926763534546,0.8475680351257324,0.8477081656455994,0.49599263072013855
9,2.128925916622393e-05,0.8045593500137329,0.6043691635131836,0.7903754115104675,0.9943108558654785,0.5684143304824829,0.8082634210586548,0.8283628225326538,0.0010000000474974513,0.48942452669143677,1.9558023268473335e-05,0.834794819355011,0.6150012612342834,0.7596276998519897,0.995386004447937,0.5521479249000549,0.8414261937141418,0.8555896878242493,0.5161269903182983
10,4.06830404244829e-05,0.7698429226875305,0.50213223695755,0.7695217728614807,0.9919579029083252,0.4912591576576233,0.7780964970588684,0.7999182343482971,0.0010000000474974513,0.6014256477355957,4.232658102409914e-05,0.7504865527153015,0.4049270451068878,0.6276695132255554,0.9906681180000305,0.5296658873558044,0.7532422542572021,0.7567318677902222,0.5776431560516357
11,1.3382340512180235e-05,0.8211586475372314,0.5817535519599915,0.8164162039756775,0.9941118955612183,0.5594517588615417,0.8255940675735474,0.8533107042312622,0.0010000000474974513,0.505230188369751,1.647912540647667e-05,0.8158071041107178,0.6364762187004089,0.719837486743927,0.9946792125701904,0.5596786141395569,0.8287703990936279,0.8446467518806458,0.524755597114563
12,1.992603938560933e-05,0.8423490524291992,0.5903180837631226,0.8589781522750854,0.9948169589042664,0.5661858320236206,0.8453277349472046,0.8699846267700195,0.0010000000474974513,0.4837947189807892,1.8778924641082995e-05,0.8505544662475586,0.5272636413574219,0.7840358018875122,0.9946170449256897,0.5465425848960876,0.8614431619644165,0.8756386041641235,0.5158705115318298
13,1.6668838725308888e-05,0.7940312027931213,0.65097576379776,0.7522830367088318,0.9936306476593018,0.5638223886489868,0.8032696843147278,0.8275535106658936,0.0010000000474974513,0.5217100381851196,2.7395695724408142e-05,0.816866397857666,0.5422483682632446,0.6951553225517273,0.9939321875572205,0.5582557320594788,0.8225873112678528,0.8295384645462036,0.5186787843704224
14,7.771936907374766e-06,0.8274518847465515,0.6489133834838867,0.8422386050224304,0.9940898418426514,0.5649840831756592,0.8316828012466431,0.8559780120849609,0.0010000000474974513,0.495748370885849,1.921860530273989e-05,0.8452280163764954,0.3852172791957855,0.7414730191230774,0.9940569400787354,0.5263904333114624,0.8500804305076599,0.8619181513786316,0.5517169237136841
15,1.0697395737224724e-05,0.8230935335159302,0.6417818665504456,0.8243709206581116,0.9951788783073425,0.6045634150505066,0.8302022814750671,0.8613666296005249,0.0010000000474974513,0.4537624716758728,3.258267679484561e-05,0.8488160967826843,0.6863675713539124,0.7711308598518372,0.9947450160980225,0.6133286952972412,0.8514799475669861,0.8651911616325378,0.4397670030593872
16,1.4685008864034899e-05,0.7719799280166626,0.5270429849624634,0.6239936947822571,0.9927618503570557,0.5057746767997742,0.7760456800460815,0.7830756902694702,0.0010000000474974513,0.5839016437530518,1.636249726288952e-05,0.8062682151794434,0.5332726836204529,0.6586902737617493,0.9926689863204956,0.5087618231773376,0.811721682548523,0.8255067467689514,0.5958720445632935
17,7.891471796028782e-06,0.8192029595375061,0.6762316226959229,0.8267113566398621,0.9938828945159912,0.5590611100196838,0.8261890411376953,0.8533413410186768,0.0010000000474974513,0.5065268278121948,4.0927105146693066e-05,0.8176729083061218,0.6079255938529968,0.6670152544975281,0.9942315220832825,0.5477985739707947,0.8258864879608154,0.8373314142227173,0.5190338492393494
18,1.7031306924764067e-05,0.8059071898460388,0.6356565952301025,0.8109170794487,0.9933160543441772,0.5599038004875183,0.8130923509597778,0.8403985500335693,0.0010000000474974513,0.512088418006897,2.7806505386251956e-05,0.8209266066551208,0.6029033660888672,0.6962007284164429,0.9939389228820801,0.582975447177887,0.8264906406402588,0.8342381715774536,0.4972432553768158
19,1.0852291779883672e-05,0.7886232733726501,0.5361064076423645,0.788360059261322,0.9935567378997803,0.545381486415863,0.7916231751441956,0.8214982748031616,0.0010000000474974513,0.5274359583854675,1.9555796825443394e-05,0.8393592238426208,0.5568187832832336,0.7348678708076477,0.9942284822463989,0.5649250149726868,0.8495898842811584,0.8607054352760315,0.5055143237113953
20,3.225877298973501e-05,0.8257651925086975,0.6882463693618774,0.8276752829551697,0.9946196675300598,0.599970281124115,0.8343470096588135,0.8630014061927795,0.0010000000474974513,0.4639665484428406,2.4333090550499037e-05,0.8200068473815918,0.5924296975135803,0.7221932411193848,0.9947121739387512,0.533069372177124,0.8259786367416382,0.8368498086929321,0.5541765689849854
21,8.102815627353266e-05,0.8317033648490906,0.6475833058357239,0.8374964594841003,0.9948181509971619,0.5782538652420044,0.8340112566947937,0.8602769374847412,0.0010000000474974513,0.4756905734539032,0.00018765022105071694,0.8647914528846741,0.6200793385505676,0.6131163835525513,0.9937617182731628,0.5950565934181213,0.8649181723594666,0.863538384437561,0.46822497248649597
