epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.004218222573399544,0.4891449511051178,0.28480616211891174,0.21991074085235596,0.9689467549324036,0.2511810064315796,0.41310644149780273,0.40506115555763245,0.0010000000474974513,0.9076012372970581,0.025556370615959167,0.7049834728240967,0.6427358984947205,0.6810765266418457,0.9913297295570374,0.35399433970451355,0.7068237662315369,0.7299877405166626,0.7140190601348877
1,0.06906235218048096,0.6832253336906433,0.6058134436607361,0.6888862252235413,0.9911258816719055,0.3451076149940491,0.6865697503089905,0.7179397344589233,0.0010000000474974513,0.7275894284248352,0.10455568879842758,0.7039856314659119,0.6589303612709045,0.7382772564888,0.993012547492981,0.3723578453063965,0.7048323750495911,0.7403379082679749,0.6929447054862976
2,0.10678320378065109,0.7218846678733826,0.6461092233657837,0.7262794375419617,0.9926660060882568,0.3744484484195709,0.7267405986785889,0.7570300102233887,0.0010000000474974513,0.6901612877845764,0.08538053929805756,0.7059372067451477,0.7057622075080872,0.7126652002334595,0.9922657012939453,0.3905153274536133,0.7090505361557007,0.7310131192207336,0.6790609955787659
3,0.13742804527282715,0.7209779620170593,0.6796887516975403,0.7278863191604614,0.9923927187919617,0.38903939723968506,0.726330578327179,0.7542333006858826,0.0010000000474974513,0.6777152419090271,0.034045420587062836,0.7598894238471985,0.7209781408309937,0.7598755359649658,0.994037926197052,0.437951922416687,0.7597236037254333,0.7798913717269897,0.6241445541381836
4,0.00022772065130993724,0.7443133592605591,0.6805577874183655,0.6677716970443726,0.9925544857978821,0.5298683047294617,0.7458328604698181,0.7639057636260986,0.0010000000474974513,0.5575703382492065,9.129078534897417e-06,0.7175514101982117,0.7327672243118286,0.7500357627868652,0.9931597113609314,0.5553193688392639,0.7142009735107422,0.7404059767723083,0.5100157856941223
5,7.223505235742778e-06,0.7369086742401123,0.6552922129631042,0.7129780650138855,0.9930486083030701,0.5341618061065674,0.7385908961296082,0.7644045948982239,0.0010000000474974513,0.5478726029396057,6.165197191876359e-06,0.7340648174285889,0.6598471403121948,0.5015416741371155,0.9921385049819946,0.5245744585990906,0.735011875629425,0.7418054342269897,0.569345235824585
6,4.827551038033562e-06,0.7528342604637146,0.6796243786811829,0.7051007747650146,0.9934300184249878,0.5616320371627808,0.7537233233451843,0.7731953263282776,0.0010000000474974513,0.5151785016059875,9.3211338025867e-06,0.727674663066864,0.706215500831604,0.7560737729072571,0.9939785599708557,0.5603522658348083,0.7293156981468201,0.7585673332214355,0.5186988115310669
7,6.232186478882795e-06,0.7654602527618408,0.6823613047599792,0.7246696352958679,0.9934378266334534,0.5613482594490051,0.7676194906234741,0.7914198040962219,0.0010000000474974513,0.512672483921051,7.628430921613472e-06,0.7826998829841614,0.7324514389038086,0.7899676561355591,0.9944340586662292,0.6060435771942139,0.7836577296257019,0.8052695393562317,0.45367899537086487
8,5.105114723846782e-06,0.763765275478363,0.7028639316558838,0.7486628890037537,0.9936746954917908,0.578433632850647,0.7656817436218262,0.7918790578842163,0.0010000000474974513,0.4908920228481293,8.37623611005256e-06,0.7882911562919617,0.7806447148323059,0.7423511743545532,0.9950358271598816,0.6285147070884705,0.7909754514694214,0.8106735944747925,0.4279537498950958
9,9.372947715746704e-06,0.7692877054214478,0.6811484098434448,0.7484816312789917,0.9937729835510254,0.5729224681854248,0.7694573998451233,0.7950494885444641,0.0010000000474974513,0.49796873331069946,6.9113953031774145e-06,0.7921876907348633,0.7309050559997559,0.7850314974784851,0.994970977306366,0.5734603404998779,0.7885605692863464,0.8129065632820129,0.48969370126724243
10,1.4231588465918321e-05,0.7690929174423218,0.6843624711036682,0.6350646615028381,0.9937843680381775,0.5458885431289673,0.7690721154212952,0.7807957530021667,0.0010000000474974513,0.5305152535438538,6.928206403244985e-06,0.7539674639701843,0.677876889705658,0.0016631397884339094,0.9929172396659851,0.4750613868236542,0.7570448517799377,0.7467632293701172,0.624970555305481
11,1.334672106168e-05,0.7728566527366638,0.6921994090080261,0.6945996284484863,0.9932993054389954,0.5588737726211548,0.7747984528541565,0.795020341873169,0.0010000000474974513,0.5170947909355164,8.296323358081281e-06,0.7674526572227478,0.7466491460800171,0.7771959900856018,0.9947401881217957,0.5896398425102234,0.7688179612159729,0.7929661870002747,0.47954753041267395
12,6.727020263497252e-06,0.7836222648620605,0.7135235667228699,0.7753190398216248,0.9942126274108887,0.5877748131752014,0.7832022905349731,0.8114759922027588,0.0010000000474974513,0.4773518443107605,2.2027184968465008e-05,0.7795494198799133,0.7608650922775269,0.706066906452179,0.9950002431869507,0.616477906703949,0.7785845994949341,0.7948512434959412,0.4409016966819763
13,5.6104117902577855e-06,0.7780470252037048,0.6910971403121948,0.7182980179786682,0.9939242601394653,0.5757590532302856,0.779205322265625,0.7987467646598816,0.0010000000474974513,0.4942449927330017,6.259196197788697e-06,0.7910365462303162,0.7551730871200562,0.7571566700935364,0.9945677518844604,0.6003251075744629,0.7875522971153259,0.8088696002960205,0.4660923480987549
14,1.047047771862708e-05,0.7952945232391357,0.7283948063850403,0.7542896866798401,0.9945328831672668,0.5900013446807861,0.7955821752548218,0.8185395002365112,0.0010000000474974513,0.4714428782463074,9.02237297850661e-06,0.7716360688209534,0.7514824271202087,0.7649155259132385,0.9934965968132019,0.6021804213523865,0.7727900147438049,0.7921800017356873,0.46901530027389526
15,1.2480766599765047e-05,0.7923485040664673,0.714099109172821,0.7540362477302551,0.9941769242286682,0.5950495600700378,0.7923133969306946,0.8155000805854797,0.0010000000474974513,0.4739605188369751,1.7970694898394868e-05,0.755966067314148,0.7281811833381653,0.7806441783905029,0.9951954483985901,0.569827139377594,0.7467567324638367,0.7877140641212463,0.4934099614620209
16,8.652352335047908e-06,0.7951446175575256,0.7274411916732788,0.7704584002494812,0.9944787621498108,0.6057869791984558,0.7953738570213318,0.8195174336433411,0.0010000000474974513,0.4578251540660858,1.1521337000885978e-05,0.7707043290138245,0.7855521440505981,0.6549142599105835,0.9949170351028442,0.569108784198761,0.7689887285232544,0.7762774229049683,0.5091887712478638
17,7.877915049903095e-05,0.8064354062080383,0.7416773438453674,0.7591344714164734,0.9947629570960999,0.5989798307418823,0.8073628544807434,0.8279669880867004,0.0010000000474974513,0.45971521735191345,6.276005478866864e-06,0.6985402703285217,0.7335037589073181,0.6900996565818787,0.9934869408607483,0.5470322370529175,0.7040714025497437,0.7255906462669373,0.5623314380645752
18,3.9871924855106045e-06,0.7773127555847168,0.74129718542099,0.7469119429588318,0.9942293167114258,0.5981985330581665,0.7790350914001465,0.8034361600875854,0.0010000000474974513,0.4697558283805847,1.7614940588828176e-05,0.8093975782394409,0.7913258671760559,0.7928881049156189,0.995707631111145,0.6096808314323425,0.8042945861816406,0.8297189474105835,0.4472874104976654
19,2.460942414472811e-05,0.8072187304496765,0.7200413346290588,0.7762993574142456,0.9946750998497009,0.598965585231781,0.8064583539962769,0.8279200196266174,0.0010000000474974513,0.4656759202480316,1.7360744095640257e-05,0.8267252445220947,0.7737003564834595,0.810153603553772,0.9954938888549805,0.6365612745285034,0.826768159866333,0.8431868553161621,0.4187755882740021
