epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.013174030929803848,0.48398691415786743,0.0833510234951973,0.23152856528759003,0.9769173264503479,0.16659308969974518,0.4883885979652405,0.5217944383621216,0.0010000000474974513,4.205410480499268,0.007721570786088705,0.6766020059585571,0.13436058163642883,0.3620644509792328,0.9883174300193787,0.24207785725593567,0.688055694103241,0.6905126571655273,1.25966477394104
1,0.040769338607788086,0.6088916063308716,0.17787876725196838,0.6379302144050598,0.9853106737136841,0.26469194889068604,0.6165059804916382,0.6531243920326233,0.0010000000474974513,1.0745104551315308,0.024774229153990746,0.6355486512184143,0.22972874343395233,0.5505967140197754,0.9837773442268372,0.280160129070282,0.6443817019462585,0.6646392941474915,1.0568294525146484
2,0.04611190780997276,0.6125870943069458,0.1880849152803421,0.6662785410881042,0.9852209687232971,0.2713647782802582,0.6182388067245483,0.6566221117973328,0.0010000000474974513,1.036589503288269,0.051802292466163635,0.672467052936554,0.22249284386634827,0.6256231069564819,0.9857869744300842,0.31047120690345764,0.6789746880531311,0.6994085907936096,0.9071574807167053
3,0.05159205198287964,0.6445257663726807,0.2418246865272522,0.7048717737197876,0.9874968528747559,0.2926684617996216,0.6496708989143372,0.6882372498512268,0.0010000000474974513,0.9365699291229248,0.05883505567908287,0.6935861110687256,0.18478752672672272,0.6209512948989868,0.9873497486114502,0.3100905120372772,0.7029096484184265,0.7212759852409363,0.8793070316314697
4,0.052374642342329025,0.6384871006011963,0.2511514127254486,0.7235373258590698,0.9868509769439697,0.2982507348060608,0.6454678773880005,0.6851632595062256,0.0010000000474974513,0.9371700286865234,0.05263865366578102,0.6664217710494995,0.36379870772361755,0.6458485126495361,0.9889605641365051,0.33278217911720276,0.6777697205543518,0.701319694519043,0.9167744517326355
5,0.04387392848730087,0.6322559714317322,0.2513779103755951,0.7221773266792297,0.9873136878013611,0.29679760336875916,0.640049934387207,0.6822530627250671,0.0010000000474974513,0.954619288444519,0.026588356122374535,0.6523849964141846,0.3079228401184082,0.5394435524940491,0.9889192581176758,0.30621787905693054,0.6626381874084473,0.6678810119628906,0.9504755735397339
6,0.06262951344251633,0.6661134362220764,0.27401623129844666,0.7435687780380249,0.9881129860877991,0.3114691972732544,0.6722726821899414,0.7161006927490234,0.0010000000474974513,0.9050537347793579,0.036225803196430206,0.6752611398696899,0.16714651882648468,0.6104628443717957,0.989372193813324,0.29436174035072327,0.6837753057479858,0.6968461871147156,1.003046989440918
7,0.05339570343494415,0.6716307401657104,0.32092639803886414,0.7511164546012878,0.9887937307357788,0.32422590255737305,0.6776424050331116,0.7188714742660522,0.0010000000474974513,0.8854729533195496,0.03928200900554657,0.7348936796188354,0.2331281304359436,0.672081470489502,0.9906955361366272,0.3417758345603943,0.7433239817619324,0.7631338238716125,0.8328606486320496
8,0.049386169761419296,0.6529473662376404,0.2826327085494995,0.7299295663833618,0.987361490726471,0.3136178255081177,0.6583594083786011,0.6992982625961304,0.0010000000474974513,0.8975682854652405,0.036353353410959244,0.6796397566795349,0.32961687445640564,0.5345518589019775,0.9880787134170532,0.3118487596511841,0.6882456541061401,0.7065910696983337,1.1144590377807617
9,0.0554850697517395,0.6737188100814819,0.3041629493236542,0.7461130619049072,0.9887441992759705,0.3132007122039795,0.6815093755722046,0.7226291298866272,0.0010000000474974513,0.9098321199417114,0.061145979911088943,0.7159010767936707,0.23854069411754608,0.6503358483314514,0.9860924482345581,0.33118918538093567,0.7232073545455933,0.7457377910614014,0.8980110883712769
10,0.05213303118944168,0.6772502660751343,0.3124106526374817,0.7440093159675598,0.9887099266052246,0.3206111192703247,0.6819682717323303,0.7210821509361267,0.0010000000474974513,0.8793439269065857,0.047968439757823944,0.7211450934410095,0.2997477054595947,0.6664240956306458,0.9886994361877441,0.34017473459243774,0.7267093658447266,0.7460711598396301,0.8452334403991699
11,0.0429602712392807,0.6905624866485596,0.3176027238368988,0.7543930411338806,0.9890614748001099,0.3275408148765564,0.6959062218666077,0.7361968755722046,0.0010000000474974513,0.8468412756919861,0.03479848802089691,0.6888552308082581,0.24343502521514893,0.6395002007484436,0.9861217737197876,0.330382376909256,0.6977745890617371,0.7240590453147888,0.8726599812507629
