epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.4645131528377533,0.03789661079645157,0.1375112533569336,0.48815828561782837,0.9737510681152344,0.24995210766792297,0.31289851665496826,0.5111263394355774,0.0010000000474974513,0.9364053606987,0.011017836630344391,0.0002969399793073535,0.03741162270307541,0.02023978903889656,0.801654040813446,0.019244909286499023,0.009615804068744183,0.03395528346300125,2.1033151149749756
1,0.6645030379295349,0.11540543287992477,0.3365185856819153,0.6900134086608887,0.9898625612258911,0.3351238965988159,0.5622081160545349,0.7248950600624084,0.0010000000474974513,0.7695478200912476,0.10775294899940491,0.13674680888652802,0.5844929814338684,0.4530114233493805,0.9589511752128601,0.2316121608018875,0.11916077882051468,0.3445589244365692,1.0125850439071655
2,0.6714023351669312,0.18709728121757507,0.4670044183731079,0.7436271905899048,0.9918333292007446,0.3709741532802582,0.6038542985916138,0.7712128162384033,0.0010000000474974513,0.7146950960159302,0.17618580162525177,0.1367512345314026,0.4847765862941742,0.5247390866279602,0.9766821265220642,0.2776772677898407,0.18080314993858337,0.3957856297492981,0.8747082948684692
3,0.6961774230003357,0.2282370924949646,0.5245915651321411,0.7513853907585144,0.9923507571220398,0.3900558650493622,0.6484510898590088,0.7757494449615479,0.0010000000474974513,0.6935692429542542,0.42034050822257996,2.5667863155831583e-05,0.5520359873771667,0.3887365162372589,0.9687023758888245,0.2527194321155548,0.43388786911964417,0.42502835392951965,0.9635064005851746
4,0.7255784273147583,0.15526188910007477,0.5300766825675964,0.7720620036125183,0.99305260181427,0.4576586186885834,0.6935361623764038,0.794989287853241,0.0010000000474974513,0.6487846374511719,0.33755433559417725,5.0311064114794135e-05,0.4846344292163849,0.517366886138916,0.988217830657959,0.3478698134422302,0.33754095435142517,0.557130753993988,0.7989647388458252
5,0.6918677091598511,0.2866586148738861,0.5279167294502258,0.7604833841323853,0.9928154945373535,0.47141388058662415,0.6696849465370178,0.7886228561401367,0.0010000000474974513,0.6281750798225403,0.4123152196407318,2.645392123667989e-05,0.5298808217048645,0.5475944876670837,0.9821953177452087,0.4698127210140228,0.4175056219100952,0.5458730459213257,0.6843372583389282
6,0.7381987571716309,0.3130890429019928,0.6033504009246826,0.7840462923049927,0.9936157464981079,0.5211581587791443,0.7196175456047058,0.811444103717804,0.0010000000474974513,0.5775463581085205,0.639178454875946,0.21770240366458893,0.6486061215400696,0.5041934251785278,0.9828922152519226,0.3875768780708313,0.655810534954071,0.5680052042007446,0.7510208487510681
7,0.748026967048645,0.30853569507598877,0.5810408592224121,0.7941127419471741,0.9938682317733765,0.5250427722930908,0.721940815448761,0.8172703981399536,0.0010000000474974513,0.5724514722824097,0.5188714861869812,5.3752504754811525e-05,0.4814498722553253,0.5638474225997925,0.9926463961601257,0.4501362442970276,0.47937193512916565,0.5621863603591919,0.6759912371635437
8,0.7692691683769226,0.3979719281196594,0.6049540042877197,0.7917786240577698,0.994060754776001,0.5414584279060364,0.7501989603042603,0.8193709850311279,0.0010000000474974513,0.542949914932251,0.17395661771297455,7.983028626767918e-05,0.49464723467826843,0.5218200087547302,0.9724213480949402,0.35527274012565613,0.1766894906759262,0.4385387897491455,0.8625622391700745
9,0.7594085931777954,0.4460134208202362,0.6022300124168396,0.8040918111801147,0.9942247867584229,0.5470418334007263,0.7521758675575256,0.8286142945289612,0.0010000000474974513,0.5324191451072693,0.7590931057929993,3.113173443125561e-05,0.6072631478309631,0.7134719491004944,0.994945228099823,0.4768752157688141,0.7322145700454712,0.7649407982826233,0.6336728930473328
10,0.7878139615058899,0.4320406913757324,0.6482959985733032,0.8171658515930176,0.9946742653846741,0.568788468837738,0.7680831551551819,0.8405124545097351,0.0010000000474974513,0.5053598284721375,0.5877678990364075,0.00118340237531811,0.7601711750030518,0.7687262296676636,0.995693027973175,0.5247547626495361,0.5758907794952393,0.761097252368927,0.534151017665863
11,0.7882633209228516,0.46902137994766235,0.6414999961853027,0.8192992806434631,0.9947932362556458,0.5679597854614258,0.7772783637046814,0.8457058072090149,0.0010000000474974513,0.5088642239570618,0.7607331275939941,1.902531221276149e-05,0.46452441811561584,0.6098858118057251,0.9930263757705688,0.3777056634426117,0.7223436236381531,0.691447377204895,0.8030392527580261
