epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.11161992698907852,0.012150028720498085,0.026723012328147888,0.44051674008369446,0.9367409944534302,0.15915143489837646,0.09520517289638519,0.34274423122406006,0.0010000000474974513,1.2006802558898926,0.0003530437243171036,1.4095109690970276e-05,0.01122219581156969,0.0004344206827227026,0.4449533224105835,0.0030185540672391653,0.0005938703543506563,0.0013397122966125607,3.382533073425293
1,0.572518527507782,0.054206158965826035,0.2905864417552948,0.643734335899353,0.9874001741409302,0.29912689328193665,0.4938221871852875,0.6690546870231628,0.0010000000474974513,0.8121740818023682,0.0036532750818878412,6.587952157133259e-06,0.03600265085697174,0.009318319149315357,0.783596932888031,0.010396708734333515,0.0028987382538616657,0.01676456816494465,2.196788787841797
2,0.6664732694625854,0.09638287127017975,0.3355310261249542,0.7090590596199036,0.9906321167945862,0.34458494186401367,0.6068388819694519,0.7420408129692078,0.0010000000474974513,0.7463038563728333,0.24370267987251282,0.08371499180793762,0.23219282925128937,0.6678151488304138,0.9886389374732971,0.2479177862405777,0.2498575896024704,0.5494388341903687,0.8345698118209839
3,0.6960769295692444,0.14317187666893005,0.40032780170440674,0.7399195432662964,0.992016077041626,0.36239612102508545,0.6387956738471985,0.7744970321655273,0.0010000000474974513,0.72031170129776,0.3579585552215576,0.02238588035106659,0.3115585446357727,0.4057907164096832,0.9857364892959595,0.2394150346517563,0.3111923933029175,0.5431137681007385,0.9070298075675964
4,0.7166709303855896,0.19443044066429138,0.4308449625968933,0.7588847279548645,0.9922605752944946,0.3801576495170593,0.6672725677490234,0.7894472479820251,0.0010000000474974513,0.6974379420280457,0.7136448621749878,0.23876111209392548,0.5573855042457581,0.7251734137535095,0.9950809478759766,0.2934626042842865,0.6972460150718689,0.7725738286972046,0.7608254551887512
5,0.7154099941253662,0.19805628061294556,0.48522648215293884,0.7595742344856262,0.9927326440811157,0.39090755581855774,0.6680567264556885,0.7918429970741272,0.0010000000474974513,0.6855660080909729,0.17253302037715912,0.03354647010564804,0.5625447630882263,0.4784022569656372,0.9891639947891235,0.23608942329883575,0.19840873777866364,0.5784883499145508,0.8641305565834045
6,0.731372058391571,0.26188963651657104,0.539849042892456,0.7599586248397827,0.9928383231163025,0.40003615617752075,0.689929723739624,0.7934507727622986,0.0010000000474974513,0.6721767783164978,0.6224029064178467,0.19481432437896729,0.5806172490119934,0.6551508903503418,0.9946034550666809,0.26805058121681213,0.6699231863021851,0.7714725732803345,0.8104285597801208
7,0.7477264404296875,0.2746594548225403,0.5811527371406555,0.7865726947784424,0.9936128258705139,0.41576510667800903,0.7097650170326233,0.8128469586372375,0.0010000000474974513,0.6524338126182556,0.5179076790809631,0.1729578822851181,0.616178035736084,0.6484877467155457,0.9938570261001587,0.3173721730709076,0.5251771807670593,0.7553938031196594,0.7555131912231445
8,0.7631111145019531,0.2898491322994232,0.5966747403144836,0.8018568158149719,0.9941287636756897,0.4345422387123108,0.7239060401916504,0.8248432278633118,0.0010000000474974513,0.6297577023506165,0.6034539341926575,0.35464146733283997,0.6329120397567749,0.6733552813529968,0.9956363439559937,0.3082895278930664,0.6097379326820374,0.7050424218177795,0.7353112101554871
9,0.758186399936676,0.33485147356987,0.5921980142593384,0.7960794568061829,0.9939678311347961,0.4412854313850403,0.7231884598731995,0.8213324546813965,0.0010000000474974513,0.6258895993232727,0.16708754003047943,0.09698992967605591,0.3004785180091858,0.3836846947669983,0.9723876118659973,0.2143414318561554,0.20507927238941193,0.5051655769348145,0.9995376467704773
10,0.7578849196434021,0.22028814256191254,0.5267826914787292,0.7798349857330322,0.993478536605835,0.47700393199920654,0.7191710472106934,0.8078006505966187,0.0010000000474974513,0.6165903806686401,0.1275821030139923,3.216056211385876e-05,0.3485627770423889,0.3751201033592224,0.9784465432167053,0.31030192971229553,0.1291343867778778,0.3738860487937927,0.9096164107322693
