phase,global_epoch,epoch,phase_start,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
1,16,15,False,0.004457791801542,0.322976678609848,0.0454641766846179,0.0845328047871589,0.9993231892585754,0.9985316395759584,0.312864601612091,0.3377415835857391,0.0010000000474974,0.0050902976654469,0.0008802423253655,0.2345299422740936,0.004825853742659,0.001441428088583,0.9991219639778136,0.9982315897941588,0.2237215787172317,0.2123162150382995,0.0047277547419071
1,17,16,False,0.0025861766189336,0.3058721125125885,0.0215073842555284,0.1570178270339965,0.9993062019348145,0.9985101819038392,0.2963124513626098,0.3219840228557586,0.0010000000474974,0.0051848734728991,0.0011613240931183,0.2670872807502746,0.00687489612028,0.0018050076905637,0.9992483854293824,0.9984849691390992,0.2570407688617706,0.247320756316185,0.0041037029586732
1,18,17,False,0.0044327876530587,0.3571192026138305,0.025328692048788,0.1707278490066528,0.9993566274642944,0.9986194372177124,0.3474888801574707,0.3637743890285492,0.0010000000474974,0.0048351613804697,0.0006182791548781,0.1859030276536941,0.0030787617433816,0.0004515946784522,0.9988251328468324,0.99764221906662,0.1753612458705902,0.1588900685310363,0.0059208064340054
1,19,18,False,0.0048494096845388,0.2898083031177521,0.0310773085802793,0.2244760394096374,0.9993213415145874,0.9985482096672058,0.283652126789093,0.3173167407512665,0.0010000000474974,0.0051337163895368,0.0017042673425748,0.2776215970516205,0.0063100480474531,0.0019997837953269,0.9994493722915648,0.9988905787467957,0.2676959335803985,0.2573797702789306,0.0033794362097978
1,20,19,False,0.0013754562241956,0.3587778210639953,0.0197256281971931,0.2033718079328537,0.9993820786476136,0.998674213886261,0.3496316969394684,0.3694429099559784,0.0010000000474974,0.0048543224111199,0.0010570794111117,0.1271393001079559,0.0190552212297916,0.0007885177619755,0.9981398582458496,0.996244728565216,0.1251544505357742,0.1167959421873092,0.0094485441222786
1,21,20,False,0.0019731365609914,0.3521086275577545,0.0185459200292825,0.1781173348426818,0.9993305206298828,0.9985950589179992,0.3437400758266449,0.3426465094089508,0.0010000000474974,0.0050635342486202,0.002011016011238,0.2614668011665344,0.0138638857752084,0.0005379919894039,0.9991632103919984,0.9982984662055968,0.2574880719184875,0.2438766807317733,0.0044742333702743
1,22,21,False,0.0047065415419638,0.4024801254272461,0.0235137622803449,0.2375985532999038,0.9994165897369384,0.9987385869026184,0.3957716226577759,0.413448691368103,0.0010000000474974,0.0045038065873086,0.0010747762862592,0.2253621071577072,0.0091229481622576,0.0007995850173756,0.9989592432975768,0.9979026913642884,0.2180467098951339,0.1926430910825729,0.0055153802968561
1,23,22,False,0.0060154180973768,0.4026590883731842,0.0337902270257473,0.3137743473052978,0.9994542002677916,0.998799204826355,0.3960674405097961,0.4349042177200317,0.0010000000474974,0.0042325761169195,0.0029599221888929,0.3516924977302551,0.0098231742158532,0.0018156572477892,0.9996210932731628,0.9992286562919616,0.3425608575344085,0.3299896419048309,0.0025242108386009
1,24,23,False,0.0087324185296893,0.4145919680595398,0.0476380884647369,0.3360853195190429,0.999437928199768,0.9987839460372924,0.4085568785667419,0.4331945180892944,0.0010000000474974,0.0042175091803073,0.0052901422604918,0.3700405061244964,0.0085222627967596,0.0045122397132217,0.999692976474762,0.9993773698806764,0.3639929294586181,0.3585170805454254,0.0024668106343597
1,25,24,False,0.0079967379570007,0.4558493793010711,0.0535349920392036,0.357839971780777,0.999479353427887,0.9988698959350586,0.4495904147624969,0.4755816757678985,0.0010000000474974,0.0039945626631379,0.0012961666798219,0.2743280529975891,0.0114467032253742,0.0015827741008251,0.9993072152137756,0.9986007809638976,0.2636797726154327,0.2426339387893676,0.0040545091032981
1,26,25,False,0.0062515945173799,0.4682099223136902,0.0650499463081359,0.4072366058826446,0.9995089173316956,0.998911678791046,0.4626514315605163,0.4919493198394775,0.0010000000474974,0.0037641199305653,0.0002106161846313,0.1423979699611663,0.0034112476278096,0.0001337673456873,0.9971721768379213,0.9943445324897766,0.1266920864582061,0.0793418660759925,0.0131861018016934
1,27,26,False,0.008285067975521,0.4435684382915497,0.0556294210255146,0.4082143008708954,0.9994962811470032,0.99889075756073,0.4396757483482361,0.4777236580848694,0.0010000000474974,0.0040583154186606,0.0039897132664918,0.2989956438541412,0.0032971282489597,0.0012094601988792,0.999382734298706,0.9987594485282898,0.2955367565155029,0.2854976654052734,0.0035061400849372
1,28,27,False,0.0091411191970109,0.4915151596069336,0.0906297788023948,0.4156878590583801,0.9995197057724,0.9989547729492188,0.4873912036418915,0.5070587396621704,0.0010000000474974,0.0036572143435478,0.0025617224164307,0.1819132715463638,0.0071779699064791,0.0005667317891493,0.9986966848373412,0.9973865747451782,0.1800103932619094,0.1636618971824646,0.0074157929047942
1,29,28,False,0.0089430501684546,0.4533637762069702,0.0877822563052177,0.4695017635822296,0.9995062351226808,0.998921036720276,0.4487161636352539,0.4896180331707001,0.0010000000474974,0.0038056552875787,0.0047838077880442,0.3677466809749603,0.0098729794844985,0.0044326791539788,0.999716818332672,0.9994232058525084,0.3599804639816284,0.3500156104564667,0.0027880158741027
1,30,29,False,0.0064482004381716,0.4791090786457062,0.0967735350131988,0.4263641536235809,0.9995117783546448,0.9989348649978638,0.474393218755722,0.5022901296615601,0.0010000000474974,0.0037473973352462,0.0027342727407813,0.2900334894657135,0.0122842770069837,0.001462357933633,0.999556303024292,0.9990862607955932,0.2824446260929107,0.2715445756912231,0.0037100559566169
1,31,30,False,0.0102782994508743,0.5336741209030151,0.1494963467121124,0.543502151966095,0.999576985836029,0.9990637898445128,0.5286360383033752,0.5627403259277344,0.0010000000474974,0.0032708758953958,0.0017260678578168,0.2778026759624481,0.0114617180079221,0.0034249613527208,0.9993401169776917,0.998666286468506,0.2694673240184784,0.2534275352954864,0.0037291795015335
1,32,31,False,0.0095762722194194,0.5412136912345886,0.1886129826307296,0.5140368938446045,0.9995704889297484,0.9990617632865906,0.5364717841148376,0.5644329786300659,0.0010000000474974,0.0032544573768973,0.0065986877307295,0.2499723583459854,0.017244154587388,0.004264342598617,0.9993075132369996,0.998601734638214,0.2482819855213165,0.242359772324562,0.003986997064203
1,33,32,False,0.0079830586910247,0.534123957157135,0.1261696815490722,0.4404467046260834,0.9995582103729248,0.9990386962890624,0.5295833945274353,0.5425511002540588,0.0010000000474974,0.0035111287143081,0.0008477981900796,0.0553186498582363,0.0174993071705102,0.0005012046312913,0.9944239258766174,0.9888671040534972,0.0548855885863304,0.0531553849577903,0.040544044226408
1,34,33,False,0.007636999245733,0.4410382807254791,0.0509723909199237,0.3540748059749603,0.99946266412735,0.9988499879837036,0.4376066327095032,0.4500775635242462,0.0010000000474974,0.0041928645223379,0.0106399049982428,0.3093880414962768,0.0425077639520168,0.0101925358176231,0.9997857213020324,0.9995628595352172,0.3053010404109955,0.297762006521225,0.0031130944844335
1,35,34,False,0.0075039714574813,0.5273754596710205,0.1530753076076507,0.5131945013999939,0.9995699524879456,0.999055027961731,0.523190975189209,0.5523056387901306,0.0005000000237487,0.0033072466030716,0.0052799298427999,0.3158431947231293,0.0170270446687936,0.0007771932287141,0.9993373155593872,0.9986581802368164,0.3132387399673462,0.2942561507225036,0.0038821238558739
1,36,35,False,0.0091531109064817,0.6206566095352173,0.2480111569166183,0.5809411406517029,0.999637484550476,0.9992036819458008,0.616277813911438,0.6379937529563904,0.0005000000237487,0.0027013020589947,0.007316680625081,0.405831515789032,0.0288005229085683,0.0010155512718483,0.9996073246002196,0.9991961717605592,0.4018168747425079,0.3709040582180023,0.0026812327560037
1,37,36,False,0.0094980141147971,0.6382618546485901,0.2213122695684433,0.6050689220428467,0.9996657967567444,0.999247670173645,0.634040117263794,0.658443808555603,0.0005000000237487,0.0025612020399421,0.0041563864797353,0.3921102285385132,0.0388022251427173,0.0011225095950067,0.9995900392532348,0.9991440773010254,0.3851849436759949,0.3604013323783874,0.0026395781897008
1,38,37,False,0.0080907773226499,0.6685469150543213,0.3052178919315338,0.6338523626327515,0.9996902346611024,0.9992990493774414,0.6643931865692139,0.6893811225891113,0.0005000000237487,0.0023100995458662,0.0008320437627844,0.2805148065090179,0.0331184566020965,0.0006661089137196,0.9990051984786988,0.9979721307754515,0.2670033574104309,0.2269384413957595,0.0053494530729949
1,39,38,False,0.0076710097491741,0.6601173281669617,0.3335803151130676,0.6589323282241821,0.9996936917304992,0.9993085861206056,0.6560950875282288,0.6858911514282227,0.0005000000237487,0.0023416667245328,0.0050954050384461,0.3698785305023193,0.0190826468169689,0.0010188730666413,0.9995009899139404,0.9989765882492064,0.3657322824001312,0.346581220626831,0.0031231648754328
1,40,39,False,0.0104405954480171,0.671588659286499,0.3702827990055084,0.6535769701004028,0.9996914267539978,0.9993181228637696,0.6678093075752258,0.6940221190452576,0.0005000000237487,0.0022580630611628,0.0020868910942226,0.3546605110168457,0.0918065533041954,0.0023858088534325,0.9993404746055604,0.9986542463302612,0.346133142709732,0.3190947771072387,0.0037662687245756
1,41,40,False,0.0113129019737243,0.689943253993988,0.3285048604011535,0.6614497900009155,0.9997146725654602,0.9993483424186708,0.6863452196121216,0.7101542949676514,0.0005000000237487,0.0021322558168321,0.0028349224012345,0.3810644447803497,0.0254017543047666,0.0009136700537055,0.9995087385177612,0.998989462852478,0.3719712197780609,0.3232490122318268,0.0031273893546313
1,42,41,False,0.010741195641458,0.7056106925010681,0.4159780442714691,0.6659682393074036,0.999725341796875,0.9993807673454284,0.7016764283180237,0.7274766564369202,0.0005000000237487,0.0020380665082484,0.0060215280391275,0.4300578832626343,0.0339490957558155,0.0021951512899249,0.9996161460876464,0.9992189407348632,0.4255929291248321,0.4127426147460937,0.002629242837429
1,43,42,False,0.010709673166275,0.7067046761512756,0.3824234902858734,0.6768317222595215,0.9997211694717408,0.999376118183136,0.7032056450843811,0.7245201468467712,0.0005000000237487,0.002056056400761,0.001502793515101,0.3453997075557709,0.0345590636134147,0.0006339970859698,0.999355673789978,0.9986984133720398,0.3286909162998199,0.2351445406675338,0.0036649266257882
1,44,43,False,0.0150762600824236,0.6879826188087463,0.4363682568073272,0.6717380881309509,0.9997112154960632,0.9993597865104676,0.6847893595695496,0.7124146819114685,0.0005000000237487,0.0021170442923903,0.0132986139506101,0.3942817449569702,0.0259644854813814,0.0016431162366643,0.9996020793914796,0.999177634716034,0.3923811614513397,0.3779436945915222,0.0027709887363016
1,45,44,False,0.0176060833036899,0.7177306413650513,0.4508440494537353,0.6993639469146729,0.9997336864471436,0.9994062185287476,0.7144006490707397,0.7372032999992371,0.0005000000237487,0.0019545550458133,0.0097483303397893,0.4537771940231323,0.0017091176705434,0.0027377400547266,0.9997154474258424,0.9994269609451294,0.4496422111988067,0.4364117085933685,0.0021963247563689
1,46,45,False,0.0182743389159441,0.7319667339324951,0.4673275649547577,0.7044378519058228,0.9997508525848388,0.9994375109672546,0.7285740375518799,0.7517781257629395,0.0005000000237487,0.0018424835288897,0.0049755438230931,0.3815608024597168,0.1060431450605392,0.0008525657467544,0.9995226860046388,0.9990276098251344,0.3766508102416992,0.3412719368934631,0.0030523932073265
1,47,46,False,0.0246786922216415,0.7174363732337952,0.485104888677597,0.698794960975647,0.9997396469116212,0.9994186162948608,0.7147480249404907,0.7391232252120972,0.0005000000237487,0.00190112774726,0.009711105376482,0.3448823690414428,0.0538453422486782,0.0011737244203686,0.9994563460350036,0.9988977313041688,0.3430665731430053,0.3278311491012573,0.0033856579102575
1,48,47,False,0.0198486167937517,0.6915721893310547,0.4548471570014953,0.6850690245628357,0.9997132420539856,0.9993618726730348,0.6890999674797058,0.7170188426971436,0.0005000000237487,0.0021192647982388,0.0076313950121402,0.2551840841770172,0.052366130053997,0.0074340212158858,0.999415159225464,0.9988131523132324,0.2533472180366516,0.2416259348392486,0.003847156651318
1,49,48,False,0.0355919525027275,0.6671197414398193,0.4277361035346985,0.6378575563430786,0.9996992945671082,0.9993256330490112,0.6647446751594543,0.6932118535041809,0.0005000000237487,0.0022333543747663,0.0075817294418811,0.3645999431610107,0.0233835857361555,0.0013498734915629,0.9995883703231812,0.999165415763855,0.3610087633132934,0.3417270481586456,0.0027546298224478
1,50,49,False,0.0303871072828769,0.7050505876541138,0.577877402305603,0.7024716734886169,0.9997351169586182,0.9994150996208192,0.7020286917686462,0.7309680581092834,0.0005000000237487,0.0019300999119877,0.0131040904670953,0.3500718772411346,0.0364492461085319,0.0011582978768274,0.99947851896286,0.998926043510437,0.3487729728221893,0.336531788110733,0.0036950875073671
1,51,50,False,0.0525068491697311,0.7266509532928467,0.5755764245986938,0.6814115643501282,0.9997413158416748,0.9994244575500488,0.7238953709602356,0.7433744072914124,0.0005000000237487,0.0018385377479717,0.0331141948699951,0.3911679983139038,0.0285815056413412,0.0010225389851257,0.999678671360016,0.9993375539779664,0.3902187049388885,0.3578433692455292,0.0027378071099519
1,52,51,False,0.0331174619495868,0.6796264052391052,0.525823175907135,0.6881192922592163,0.9997062683105468,0.9993597865104676,0.6769304275512695,0.7052614688873291,0.0005000000237487,0.0020788041874766,0.0052447533234953,0.4102804362773895,0.0340418890118598,0.0010782970348373,0.999671757221222,0.9993239641189576,0.4031520783901214,0.369510293006897,0.0026925830170512
1,53,52,False,0.04106180742383,0.7481784224510193,0.6368821859359741,0.7405990958213806,0.9997707009315492,0.9994910955429076,0.7453120350837708,0.7703046202659607,0.0005000000237487,0.0016408865340054,0.019380485638976,0.3679402768611908,0.068004623055458,0.0011755616869777,0.9995321035385132,0.9990331530570984,0.366936594247818,0.3459669947624206,0.003512188559398
1,54,53,False,0.0521418303251266,0.748367428779602,0.6264529228210449,0.7214557528495789,0.9997768402099608,0.9994933009147644,0.7456411719322205,0.7690114974975586,0.0005000000237487,0.0016144758556038,0.0107603007927536,0.4972395002841949,0.0768266096711158,0.0032458868809044,0.9997478127479552,0.999488353729248,0.4927456974983215,0.4743980467319488,0.0025002425536513
1,55,54,False,0.0225015226751565,0.7548620104789734,0.643936276435852,0.7131928205490112,0.9997689723968506,0.9994896650314332,0.7520163655281067,0.7730650901794434,0.0005000000237487,0.0016402452019974,0.0151710044592618,0.3782325983047485,0.1134822368621826,0.002521977527067,0.9996650218963624,0.9992948770523072,0.3762808442115783,0.3563476502895355,0.0026175316888839
1,56,55,False,0.0510396175086498,0.7690852284431458,0.6750658750534058,0.6890725493431091,0.9997804164886476,0.999512791633606,0.7663893699645996,0.781302273273468,0.0005000000237487,0.0015366142615675,0.0292334854602813,0.4423219263553619,0.172011986374855,0.002205743920058,0.9997236728668212,0.9994418025016784,0.4409804046154022,0.4209858775138855,0.0023266307543963
1,57,56,False,0.1234063804149627,0.7762451767921448,0.6515169739723206,0.7595803737640381,0.9997920989990234,0.9995387196540833,0.7738087773323059,0.7974263429641724,0.0005000000237487,0.0014997576363384,0.0049627260304987,0.4917982816696167,0.0792747810482978,0.0013296471443027,0.9997090101242064,0.9994128942489624,0.4826343655586242,0.4483642280101776,0.0022728212643414
1,58,57,False,0.0553689338266849,0.7494931221008301,0.6826411485671997,0.7347963452339172,0.9997693300247192,0.9994945526123048,0.7471928000450134,0.771053671836853,0.0005000000237487,0.0016291171777993,0.0237097255885601,0.482497900724411,0.1387779414653778,0.0030880596023052,0.999716341495514,0.99942809343338,0.4808297157287597,0.4652373194694519,0.0028014637064188
1,59,58,False,0.0925308465957641,0.7321352362632751,0.635326623916626,0.6707608699798584,0.9997442364692688,0.99944269657135,0.7293718457221985,0.7434252500534058,0.0005000000237487,0.0018283218378201,0.0181443430483341,0.4537196755409241,0.0941687747836113,0.0071969535201787,0.999713897705078,0.999420166015625,0.4515668749809265,0.4369324147701263,0.0027797382790595
1,60,59,False,0.050146110355854,0.7709478139877319,0.7025727033615112,0.7374339699745178,0.9997900724411012,0.9995339512825012,0.7686815857887268,0.7887890934944153,0.0005000000237487,0.0014844881370663,0.0198142789304256,0.3704194128513336,0.1698078513145446,0.0011539215920493,0.9994838237762452,0.998947262763977,0.3694513738155365,0.3449611961841583,0.0035010608844459
1,61,60,False,0.1191780045628547,0.7969141006469727,0.6532054543495178,0.7568025588989258,0.9998127222061156,0.9995750188827516,0.7946038246154785,0.8141683340072632,0.0005000000237487,0.0013472081627696,0.0147044137120246,0.3559158742427826,0.2217236459255218,0.0018102002795785,0.9995376467704772,0.999043107032776,0.3545198142528534,0.3382112383842468,0.003380897687748
1,62,61,False,0.0482075326144695,0.7451222538948059,0.6703783869743347,0.7524458765983582,0.9997748732566832,0.99949848651886,0.7427353858947754,0.7737771272659302,0.0005000000237487,0.0015861797146499,0.0145380720496177,0.1903345882892608,0.1794219464063644,0.0009245891706086,0.9987710118293762,0.9975188374519348,0.1900271028280258,0.1822544187307357,0.0084493998438119
1,63,62,False,0.0978980511426925,0.7914177179336548,0.6990795135498047,0.769788384437561,0.9998064637184144,0.999571979045868,0.789412796497345,0.8107566833496094,0.0005000000237487,0.0013459882466122,0.011125499382615,0.420310378074646,0.0251330938190221,0.0013341009616851,0.9996604323387146,0.999303698539734,0.4172200858592987,0.3932696878910064,0.0031184991821646
1,64,63,False,0.2603228688240051,0.8055115938186646,0.7233295440673828,0.7305721640586853,0.9998151063919068,0.9995853304862976,0.803206205368042,0.8191310167312622,0.0005000000237487,0.0013177614891901,0.0686991661787033,0.4610688090324402,0.0542626865208148,0.0029359580948948,0.9997580647468568,0.9995072484016418,0.4604912400245666,0.4510873258113861,0.002777226967737
1,65,64,False,0.1317475885152816,0.8147978186607361,0.6941990852355957,0.782276451587677,0.9998298287391664,0.9996160268783568,0.8127449154853821,0.8343108892440796,0.0002500000118743,0.0012036702828481,0.0078650945797562,0.3049910366535187,0.0895018130540847,0.0012864620657637,0.99955952167511,0.9990806579589844,0.3021207749843597,0.2818293571472168,0.0034402811434119
1,66,65,False,0.2677201628684997,0.8442957997322083,0.7849438190460205,0.8152580261230469,0.999858260154724,0.999679446220398,0.8424004316329956,0.8613229393959045,0.0002500000118743,0.0009641650831326,0.022250885143876,0.4348783791065216,0.1129622235894203,0.0011587134795263,0.9996644258499146,0.9993125796318054,0.4334746897220611,0.4052062630653381,0.0027634555008262
1,67,66,False,0.3639417588710785,0.853506863117218,0.8119456768035889,0.8200188875198364,0.999867618083954,0.9997000694274902,0.851715087890625,0.869342565536499,0.0002500000118743,0.0008867760770954,0.0113292951136827,0.4557690620422363,0.0639241933822631,0.0013259332627058,0.9996569156646729,0.9992986917495728,0.4527387320995331,0.4271555840969085,0.0030708259437233
1,68,67,False,0.3605009019374847,0.8598816394805908,0.8216820955276489,0.8304462432861328,0.9998732209205629,0.9997137188911438,0.8581679463386536,0.8755953907966614,0.0002500000118743,0.0008537829853594,0.0319460816681385,0.4437686502933502,0.1014478504657745,0.0015249779680743,0.999636173248291,0.9992550015449524,0.4428685903549194,0.4226094782352447,0.0032826038077473
1,69,68,False,0.3978707492351532,0.8640377521514893,0.8275030851364136,0.8296025395393372,0.9998762011528016,0.9997206926345824,0.8625005483627319,0.8787609934806824,0.0002500000118743,0.000833288533613,0.0072760903276503,0.3933915197849273,0.1409282386302948,0.0008146374020725,0.9994878172874452,0.9989603161811828,0.3902704119682312,0.3539476096630096,0.0041272621601819
1,70,69,False,0.3545078337192535,0.8410372138023376,0.8236586451530457,0.8123801946640015,0.9998546838760376,0.9996768832206726,0.8394208550453186,0.8565570116043091,0.0002500000118743,0.0010005834046751,0.0464714057743549,0.4582057893276214,0.0216175708919763,0.0015033991076052,0.9996961951255798,0.9993851780891418,0.4574651420116424,0.4344775080680847,0.0029136186931282
1,71,70,False,0.3513572216033935,0.8396990895271301,0.7975326776504517,0.8053249716758728,0.9998517036437988,0.9996682405471802,0.8381759524345398,0.8534882664680481,0.0002500000118743,0.0010196393122896,0.0254314243793487,0.395450621843338,0.0779396444559097,0.0011574525851756,0.9996320605278016,0.9992244839668274,0.3944358229637146,0.3717285096645355,0.003252571914345
1,72,71,False,0.3653167486190796,0.8538017272949219,0.8223572373390198,0.8238938450813293,0.999867022037506,0.9997011423110962,0.8522102236747742,0.8686248660087585,0.0002500000118743,0.0008978436235338,0.0136122517287731,0.3704312443733215,0.1120553463697433,0.001510901376605,0.9995677471160888,0.9990954399108888,0.3687002956867218,0.3509451448917389,0.003496337449178
1,73,72,False,0.4626733064651489,0.8576803803443909,0.827329158782959,0.8290857672691345,0.999871015548706,0.9997103810310364,0.856231153011322,0.8734272718429565,0.0002500000118743,0.0008744277874939,0.02119742333889,0.3602825403213501,0.0964544340968132,0.0014486946165561,0.9995409846305848,0.9990406036376952,0.3593089282512665,0.3441058993339538,0.0040144743397831
1,74,73,False,0.3745464980602264,0.8514783382415771,0.8356732726097107,0.8378341794013977,0.999865710735321,0.9997017979621888,0.8499822020530701,0.868513286113739,0.0002500000118743,0.0008934331708587,0.017077125608921,0.4298182725906372,0.0940686091780662,0.0008426837157458,0.9996129274368286,0.9992101788520812,0.4280633628368377,0.394697368144989,0.0032453939784318
2,75,0,True,0.0006193554145283,0.2974079847335815,0.0991713404655456,0.0857152193784713,0.999056041240692,0.9980839490890504,0.2924600839614868,0.2678546905517578,0.0005000000237487,0.0082095451653003,0.0220175106078386,0.1952788680791854,0.0944748148322105,0.0043766414746642,0.9989810585975648,0.9979606866836548,0.1945462524890899,0.1891649514436721,0.0094975046813488
2,76,1,False,0.0007583624101243,0.3555870056152344,0.106606975197792,0.0529923439025878,0.9991166591644288,0.998209834098816,0.3521046042442322,0.3217313289642334,0.0005000000237487,0.0070613902062177,0.0125167816877365,0.1835580468177795,0.4261112511157989,0.0039725918322801,0.9989732503890992,0.9979402422904968,0.1823627054691314,0.1702003926038742,0.0070586893707513
2,77,2,False,0.0008934100042097,0.3737517893314361,0.1017558425664901,0.0660236105322837,0.9990419745445251,0.9980473518371582,0.371322363615036,0.3412027060985565,0.0005000000237487,0.0072843157686293,0.0227641873061656,0.2161917835474014,0.097120501101017,0.0049200714565813,0.9990308880805968,0.998057186603546,0.2152595967054367,0.2043719738721847,0.0085067022591829
