epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.030919188633561134,0.5397686958312988,0.012435964308679104,0.19311589002609253,0.9477775692939758,0.2172383815050125,0.49659234285354614,0.4697883725166321,0.0010000000474974513,1.0267889499664307,0.10877177119255066,0.615866482257843,0.12324806302785873,0.6861555576324463,0.9834102392196655,0.29413971304893494,0.6154268383979797,0.6596320867538452,0.8286523222923279
1,0.13326385617256165,0.7107759118080139,0.21054112911224365,0.7155018448829651,0.988879919052124,0.34522774815559387,0.7134264707565308,0.751832902431488,0.0010000000474974513,0.7458322644233704,0.13452056050300598,0.7158156633377075,0.3342808783054352,0.72005295753479,0.991459846496582,0.3550257682800293,0.7151321768760681,0.7562548518180847,0.7111412286758423
2,0.17705143988132477,0.7328227758407593,0.3038622736930847,0.7491874694824219,0.9905446171760559,0.38228675723075867,0.7340455055236816,0.7695265412330627,0.0010000000474974513,0.6981295347213745,0.2310154139995575,0.7264729142189026,0.3560543656349182,0.7665933966636658,0.9917067289352417,0.3767942190170288,0.7279500961303711,0.7669055461883545,0.6907403469085693
3,0.23306556046009064,0.761951208114624,0.3830586373806,0.7776917219161987,0.9915804862976074,0.41315343976020813,0.7633954286575317,0.7962135076522827,0.0010000000474974513,0.6590269207954407,0.2997714579105377,0.7649317979812622,0.46933671832084656,0.7785684466362,0.9933909177780151,0.4179868996143341,0.7655921578407288,0.7960605621337891,0.6451495885848999
4,0.24172376096248627,0.7760147452354431,0.43866679072380066,0.7961018681526184,0.9921929240226746,0.437401682138443,0.7767429351806641,0.8077306747436523,0.0010000000474974513,0.6314446330070496,0.17155663669109344,0.7312803864479065,0.4422500729560852,0.7668334245681763,0.993152916431427,0.4150277376174927,0.7382103800773621,0.7736079096794128,0.6636925935745239
5,0.17541241645812988,0.776903510093689,0.5372253656387329,0.7845669984817505,0.9924195408821106,0.46321284770965576,0.7762857675552368,0.8047928810119629,0.0010000000474974513,0.6103108525276184,9.850533388089389e-06,0.7276844382286072,0.4176151156425476,0.7874630093574524,0.9915000796318054,0.49699312448501587,0.7232500910758972,0.7505629062652588,0.5917139053344727
6,7.16537442713161e-06,0.802493691444397,0.5653277635574341,0.8086963891983032,0.993375837802887,0.5129875540733337,0.7977685332298279,0.8240756988525391,0.0010000000474974513,0.5629737377166748,2.7085221518063918e-05,0.8014225363731384,0.46466612815856934,0.8182873129844666,0.9942957758903503,0.533227801322937,0.7981724739074707,0.8263587951660156,0.5316553711891174
7,2.8858037694590166e-05,0.8065793514251709,0.5988695621490479,0.8141219019889832,0.993588387966156,0.5224088430404663,0.8026668429374695,0.8290300369262695,0.0010000000474974513,0.5482985377311707,1.591559157532174e-05,0.8072050213813782,0.5388603210449219,0.8236435055732727,0.9944520592689514,0.5437877774238586,0.8040969371795654,0.8323178291320801,0.5155788064002991
8,1.27481125673512e-05,0.8100816607475281,0.575700044631958,0.8186072707176208,0.9936819672584534,0.5214802026748657,0.8072305917739868,0.8330386877059937,0.0010000000474974513,0.5501360297203064,1.2079221960448194e-05,0.8029572367668152,0.5478039979934692,0.8185166716575623,0.9941199421882629,0.549572765827179,0.7979127168655396,0.8267595171928406,0.510236918926239
9,1.5506382624153048e-05,0.8159691095352173,0.6455146670341492,0.8200321793556213,0.9942296147346497,0.5358909964561462,0.810538649559021,0.8356647491455078,0.0010000000474974513,0.5300655961036682,1.3759370631305501e-05,0.8147096633911133,0.5154315829277039,0.8109667301177979,0.9948301911354065,0.5516837239265442,0.8115599155426025,0.8380417823791504,0.5060043931007385
10,5.069480903330259e-05,0.8290802240371704,0.6433504223823547,0.8429661989212036,0.9947224259376526,0.547198474407196,0.823880672454834,0.8504716753959656,0.0010000000474974513,0.5155856609344482,1.346074350294657e-05,0.8143171072006226,0.5105220675468445,0.8059265613555908,0.9943873286247253,0.5477436780929565,0.8093282580375671,0.8363711833953857,0.5127773880958557
11,9.032534580910578e-05,0.8350314497947693,0.6378493309020996,0.8390152454376221,0.9948054552078247,0.5474956035614014,0.8313738107681274,0.856012761592865,0.0010000000474974513,0.5154492259025574,0.0006668503629043698,0.8205116391181946,0.5213558077812195,0.8231942653656006,0.9953188300132751,0.5367956161499023,0.8121944665908813,0.8455309867858887,0.5195398926734924
12,5.413584585767239e-05,0.8285982608795166,0.6785140633583069,0.8311149477958679,0.9945974349975586,0.5592857599258423,0.8233293890953064,0.8470363020896912,0.0010000000474974513,0.5046194791793823,1.0714077689044643e-05,0.7688903212547302,0.5503348708152771,0.8007206320762634,0.9926754832267761,0.543578028678894,0.7673765420913696,0.8001842498779297,0.5281512141227722
13,2.064367799903266e-05,0.8314458727836609,0.6737375855445862,0.8432361483573914,0.9946933388710022,0.5488315224647522,0.8266095519065857,0.8517799377441406,0.0010000000474974513,0.5119917988777161,2.0343020878499374e-05,0.8196834921836853,0.5365825891494751,0.8302516341209412,0.9947763681411743,0.5656673312187195,0.8153632879257202,0.8408694267272949,0.4950510561466217
14,2.3258529836311936e-05,0.8359759449958801,0.6633208990097046,0.8426361680030823,0.9951105713844299,0.5542919039726257,0.8278257250785828,0.8543017506599426,0.0010000000474974513,0.5068435668945312,5.151387085788883e-05,0.8353897929191589,0.5640516877174377,0.8372107148170471,0.9955113530158997,0.5626490116119385,0.832105815410614,0.8587437272071838,0.4967228174209595
15,2.960171150334645e-05,0.8428254127502441,0.6647562980651855,0.8516308665275574,0.9950116872787476,0.5643450021743774,0.8355314135551453,0.859668493270874,0.0010000000474974513,0.49840861558914185,2.1167716113268398e-05,0.8376613855361938,0.6046022772789001,0.8207133412361145,0.9956675171852112,0.5700787901878357,0.8320900797843933,0.8595510721206665,0.48366329073905945
16,2.095634044962935e-05,0.8528572916984558,0.7167659997940063,0.8562600016593933,0.9954378604888916,0.5777214169502258,0.8458631038665771,0.8686841130256653,0.0010000000474974513,0.47949114441871643,1.0744695828179829e-05,0.8261133432388306,0.6317059397697449,0.8461365699768066,0.9957004189491272,0.5870805978775024,0.8224236965179443,0.8479027152061462,0.47452542185783386
17,8.036153303692117e-05,0.8439875841140747,0.6909795999526978,0.8443374037742615,0.9954665899276733,0.559792160987854,0.8363401889801025,0.8607839941978455,0.0010000000474974513,0.5008656978607178,9.410331585968379e-06,0.8264355063438416,0.5166707634925842,0.8174923658370972,0.9952864050865173,0.5532617568969727,0.8249629139900208,0.8452998995780945,0.5181586742401123
18,5.6150307500502095e-05,0.8544369339942932,0.7046992778778076,0.856157124042511,0.9956084489822388,0.5727856755256653,0.8477328419685364,0.8702829480171204,0.0010000000474974513,0.4839179813861847,3.8846108509460464e-05,0.8411839008331299,0.6174814105033875,0.8580714464187622,0.9957956075668335,0.586422324180603,0.8395042419433594,0.8622420430183411,0.4711298644542694
19,3.565850420272909e-05,0.8450720906257629,0.7146964073181152,0.8537107110023499,0.9952609539031982,0.5810203552246094,0.8396440744400024,0.8638094067573547,0.0010000000474974513,0.4813500940799713,2.288880386913661e-05,0.8411436676979065,0.6231185793876648,0.8376840353012085,0.9955305457115173,0.5869800448417664,0.8338612914085388,0.8626574277877808,0.4707311987876892
20,4.3479780288180336e-05,0.8547334671020508,0.700319766998291,0.8666853904724121,0.9956479668617249,0.5747746825218201,0.8486068844795227,0.8730625510215759,0.0010000000474974513,0.48274409770965576,3.561319681466557e-05,0.8353939652442932,0.5966861844062805,0.8381912112236023,0.9957451224327087,0.5851516723632812,0.8320159912109375,0.8569839000701904,0.4768792688846588
21,5.537211472983472e-05,0.855434775352478,0.7095725536346436,0.8614183664321899,0.9957664608955383,0.5852494835853577,0.846682608127594,0.8706550002098083,0.0010000000474974513,0.4723009169101715,1.7490272512077354e-05,0.8410155177116394,0.5799423456192017,0.8612848520278931,0.9955639243125916,0.5900332927703857,0.8334398865699768,0.8562172055244446,0.4714256823062897
22,4.272348087397404e-05,0.8500015735626221,0.6845498085021973,0.8594936728477478,0.9954568147659302,0.5782350301742554,0.8423478007316589,0.8660284876823425,0.0010000000474974513,0.48172900080680847,1.7933733033714816e-05,0.838249921798706,0.5503806471824646,0.8254879713058472,0.9955021739006042,0.5769538283348083,0.8390923738479614,0.8561532497406006,0.4930769205093384
23,5.808454443467781e-05,0.868924081325531,0.709309458732605,0.8700073957443237,0.9959121346473694,0.595287024974823,0.8610554337501526,0.8820900321006775,0.0010000000474974513,0.459358274936676,1.0166420906898566e-05,0.8530380129814148,0.5663027763366699,0.8513970375061035,0.9959737658500671,0.5912941694259644,0.8521592020988464,0.8748160600662231,0.4719479978084564
24,6.695771298836917e-05,0.8568159341812134,0.7140876054763794,0.8684180974960327,0.9958363175392151,0.5899978876113892,0.8485981225967407,0.8736057877540588,0.0010000000474974513,0.46817147731781006,2.2125266696093604e-05,0.846233069896698,0.6347827315330505,0.8591422438621521,0.9958930015563965,0.6036406755447388,0.8388845324516296,0.8633324503898621,0.4492330551147461
25,2.4425284209428355e-05,0.856601893901825,0.7031460404396057,0.8578526377677917,0.9956699013710022,0.5958206057548523,0.850522518157959,0.8715693354606628,0.0010000000474974513,0.4624588191509247,3.744419154827483e-05,0.8476240038871765,0.6406076550483704,0.8669071793556213,0.9959468841552734,0.6059471368789673,0.8421967029571533,0.8640608787536621,0.45233064889907837
