epoch,dice_ET,dice_NETC,dice_RC,dice_SNFH,dice_bg,dice_coef,dice_tumor_core,dice_whole_tumor,learning_rate,loss,val_dice_ET,val_dice_NETC,val_dice_RC,val_dice_SNFH,val_dice_bg,val_dice_coef,val_dice_tumor_core,val_dice_whole_tumor,val_loss
0,0.003431097138673067,0.23352159559726715,0.02326519414782524,0.09164904057979584,0.7375555038452148,0.12225289642810822,0.18083085119724274,0.17513300478458405,0.0010000000474974513,1.160683035850525,0.010429340414702892,0.5435956120491028,0.17016981542110443,0.5855777859687805,0.9454848766326904,0.28294339776039124,0.4758981466293335,0.5034183859825134,0.8607661128044128
1,0.03347311541438103,0.5612799525260925,0.14567597210407257,0.6680233478546143,0.9680690765380859,0.3135491609573364,0.5366647839546204,0.5802925825119019,0.0010000000474974513,0.866117537021637,0.052571456879377365,0.3722567856311798,0.36874428391456604,0.7709920406341553,0.9468332529067993,0.3332865834236145,0.3729320466518402,0.4203898012638092,0.8478509783744812
2,0.09977629780769348,0.6080266833305359,0.2919813096523285,0.7335303425788879,0.9806197285652161,0.377138614654541,0.6075946092605591,0.6519349217414856,0.0010000000474974513,0.8055402040481567,0.06446869671344757,0.6354066133499146,0.4141814112663269,0.7734805345535278,0.9785445332527161,0.40915900468826294,0.6323442459106445,0.6721522212028503,0.7308037877082825
3,0.10887264460325241,0.6559833288192749,0.3804141879081726,0.7341678142547607,0.9849415421485901,0.404837042093277,0.6574256420135498,0.6983362436294556,0.0010000000474974513,0.7704849243164062,0.222983255982399,0.6804133057594299,0.3814043402671814,0.7957924604415894,0.9844905138015747,0.4378117620944977,0.6780340075492859,0.7218725681304932,0.7043307423591614
4,0.16720451414585114,0.7174080014228821,0.5308792591094971,0.7630539536476135,0.9890800714492798,0.4550623893737793,0.7175551056861877,0.7536222338676453,0.0010000000474974513,0.7051555514335632,0.2575902044773102,0.8123259544372559,0.6963776350021362,0.8137529492378235,0.9923921823501587,0.5090968608856201,0.8062217831611633,0.8322674632072449,0.6749895811080933
5,0.18761488795280457,0.7321500182151794,0.5551396012306213,0.7613919973373413,0.9898819923400879,0.4712713062763214,0.7328587770462036,0.766731321811676,0.0010000000474974513,0.689751386642456,0.35600730776786804,0.7456907033920288,0.7246543169021606,0.8153952360153198,0.99037104845047,0.4912126958370209,0.7424708604812622,0.7828425765037537,0.6470602750778198
6,0.23783336579799652,0.7504477500915527,0.5890396237373352,0.7877408862113953,0.9906926155090332,0.49928322434425354,0.7505974173545837,0.782828152179718,0.0010000000474974513,0.6447842717170715,0.4479207992553711,0.7723169922828674,0.41313159465789795,0.8460451364517212,0.9919438362121582,0.480698823928833,0.7709150910377502,0.8056037425994873,0.6335036158561707
7,0.22197380661964417,0.7114061117172241,0.47391951084136963,0.7704302668571472,0.9883551001548767,0.4615459144115448,0.7136206030845642,0.7469614148139954,0.0010000000474974513,0.698272168636322,0.3133174180984497,0.7506755590438843,0.6884706616401672,0.7790564298629761,0.9898034930229187,0.480694055557251,0.7518171668052673,0.7809128165245056,0.6588972210884094
8,0.28096386790275574,0.7612268924713135,0.5920870900154114,0.7920354604721069,0.9913578629493713,0.49522119760513306,0.7619688510894775,0.793576717376709,0.0010000000474974513,0.6496452689170837,0.44653573632240295,0.7797785401344299,0.7521001696586609,0.85750412940979,0.99202561378479,0.5504381656646729,0.7783264517784119,0.8107582330703735,0.5736743211746216
9,0.2931855618953705,0.7656471133232117,0.5816085934638977,0.7918897867202759,0.99150151014328,0.5181878209114075,0.7660173773765564,0.7961499691009521,0.0010000000474974513,0.6257755160331726,0.36406198143959045,0.8024426102638245,0.7933751940727234,0.793317973613739,0.99323970079422,0.555599570274353,0.802253007888794,0.8336055278778076,0.5944830775260925
10,0.34372538328170776,0.780945360660553,0.5999844074249268,0.8010151982307434,0.9920476078987122,0.5354392528533936,0.7804726362228394,0.80796217918396,0.0010000000474974513,0.603391706943512,0.6305251717567444,0.8074257969856262,0.7616750001907349,0.8812313675880432,0.9924442172050476,0.554050624370575,0.8068923950195312,0.834071695804596,0.5482083559036255
11,0.34898826479911804,0.7692778706550598,0.6053246259689331,0.8010179996490479,0.9915788769721985,0.5277396440505981,0.769952118396759,0.7989761233329773,0.0010000000474974513,0.6053916811943054,0.4750116765499115,0.6711092591285706,0.7389491200447083,0.826057493686676,0.987421452999115,0.50104820728302,0.671338677406311,0.7103645205497742,0.5938879251480103
12,0.34466490149497986,0.784571647644043,0.6171013712882996,0.8152199983596802,0.9923426508903503,0.5393266677856445,0.783232569694519,0.8114798069000244,0.0010000000474974513,0.59135502576828,0.4849225878715515,0.7907596230506897,0.7760310769081116,0.8264696002006531,0.992474377155304,0.5881301164627075,0.7910692095756531,0.8235728144645691,0.5134196281433105
